Latitude,Longitude,Elevation,Land Use,Location Setting,Address,Zip Code,State Name,County Name,City Name,fipsID
30.353572999999997,-81.588426,4.0,RESIDENTIAL,SUBURBAN,6527 MERRILL RD.,,Florida,Duval,Jacksonville,12031.0
30.367461,-81.593983,20.0,COMMERCIAL,SUBURBAN,"6241 FORT CAROLINE ROAD, JACKSONVILLE",,Florida,Duval,Jacksonville,12031.0
30.135797,-81.63398099999998,4.0,COMMERCIAL,SUBURBAN,14932 MANDARIN ROAD,,Florida,Duval,Jacksonville,12031.0
30.354722,-81.54777800000002,7.0,COMMERCIAL,SUBURBAN,9429 MERRILL ROAD,32225.0,Florida,Duval,Jacksonville,12031.0
30.260278000000003,-81.453611,3.0,RESIDENTIAL,SUBURBAN,13600 William Davis Parkway.,32224.0,Florida,Duval,Jacksonville,12031.0
30.335009999999997,-81.61860999999998,9.72,INDUSTRIAL,SUBURBAN,1640 TALLEYRAND AVENUE,,Florida,Duval,Jacksonville,12031.0
30.35319,-81.56725,5.8500000000000005,COMMERCIAL,SUBURBAN,7730 MERRILL ROAD,32277.0,Florida,Duval,Jacksonville,12031.0
30.41707,-81.585858,2.77,INDUSTRIAL,SUBURBAN,9323 EASTPORT ROAD,32218.0,Florida,Duval,Jacksonville,12031.0
30.352375,-81.61841,1.65,INDUSTRIAL,SUBURBAN,4215 TALLEYRAND AVENUE,,Florida,Duval,Jacksonville,12031.0
30.31725,-81.68395,3.02,INDUSTRIAL,SUBURBAN,2189 ROSSELLE STREET,32204.0,Florida,Duval,Jacksonville,12031.0
30.378217,-81.8409,30.5,RESIDENTIAL,RURAL,4770 Cisco Dr,32219.0,Florida,Duval,Jacksonville,12031.0
30.308535,-81.70557699999998,6.4,RESIDENTIAL,URBAN AND CENTER CITY,1216 Day Ave,32205.0,Florida,Duval,Jacksonville,12031.0
30.262778000000004,-81.606833,5.79,MOBILE,SUBURBAN,"5895 Pepsi Place, Jacksonville, FL 32216",32216.0,Florida,Duval,Jacksonville,12031.0
30.368284000000006,-81.656785,17.0,INDUSTRIAL,RURAL,1217 N PEARL ST,32206.0,Florida,Duval,Jacksonville,12031.0
0.0,0.0,5.0,COMMERCIAL,URBAN AND CENTER CITY,MONROE ST BETWEEN LAURA & HOGAN ST,,Florida,Duval,Jacksonville,12031.0
30.231628999999998,-81.716763,3.0,RESIDENTIAL,SUBURBAN,5198 118TH STREET,,Florida,Duval,Jacksonville,12031.0
30.609113,-87.32000500000002,46.0,INDUSTRIAL,RURAL,HIGHWAY 29,32533.0,Florida,Escambia,Not in a City,12033.0
30.611334999999997,-87.329173,40.0,INDUSTRIAL,SUBURBAN,ESCAMBIA COUNTY COURT BUILDING,32533.0,Florida,Escambia,Not in a City,12033.0
30.619915,-87.317197,48.0,INDUSTRIAL,RURAL,CHAMPION INTERNATIONAL GOLF COURSE,,Florida,Escambia,Pensacola,12033.0
30.525367,-87.20354999999998,32.0,INDUSTRIAL,SUBURBAN,ELLYSON INDUSTRIAL PARK-COPTER ROAD,32514.0,Florida,Escambia,Ferry Pass,12033.0
30.405786,-87.233336,2.0,COMMERCIAL,SUBURBAN,PENSACOLA YACHT CLUB ON BAYOU CHICO,32501.0,Florida,Escambia,Pensacola,12033.0
30.575471999999998,-87.24497199999998,13.0,INDUSTRIAL,URBAN AND CENTER CITY,WIGGINS LANE,,Florida,Escambia,Pensacola,12033.0
30.59825,-87.18108099999998,7.0,RESIDENTIAL,RURAL,ST. RD. 197A,,Florida,Escambia,Pensacola,12033.0
30.497696,-87.205804,30.0,RESIDENTIAL,SUBURBAN,LANIER AND LANSING ST.,,Florida,Escambia,Pensacola,12033.0
30.526305999999998,-87.21885999999998,22.0,UNKNOWN,UNKNOWN,BRUNSON RD.,,Florida,Escambia,Pensacola,12033.0
30.546306,-87.23691600000002,16.0,RESIDENTIAL,SUBURBAN,GREENBRAIR RD.,,Florida,Escambia,Pensacola,12033.0
30.46603,-87.258028,32.0,INDUSTRIAL,RURAL,MICHIGAN AVE.,,Florida,Escambia,Pensacola,12033.0
30.551059,-87.24611399999998,39.0,INDUSTRIAL,RURAL,CHRIST PLT ENTR RD 1/4 M FROM SITE,32514.0,Florida,Escambia,Not in a City,12033.0
30.408531,-87.219971,6.0,INDUSTRIAL,SUBURBAN,160 GOVERNMENTAL CENTER PENSACOLA FL.,,Florida,Escambia,Pensacola,12033.0
30.550195,-87.26664,38.0,INDUSTRIAL,RURAL,10 MILE RD & HOLSBERRY LANE,,Florida,Escambia,Pensacola,12033.0
30.611072,-81.266751,15.0,INDUSTRIAL,RURAL,SPANISH MILL CREEK,,Florida,Escambia,Pensacola,12033.0
30.36805,-87.270967,3.1,MOBILE,SUBURBAN,"21 Cunningham St, Pensacola, FL 32508",32508.0,Florida,Escambia,Pensacola,12033.0
30.411865,-87.234138,5.0,RESIDENTIAL,URBAN AND CENTER CITY,WRIGHT AND H STREETS,,Florida,Escambia,Pensacola,12033.0
30.408254,-87.252471,5.0,COMMERCIAL,SUBURBAN,300 S. MYRICK ST.,,Florida,Escambia,Pensacola,12033.0
30.544916999999998,-87.216082,0.0,COMMERCIAL,SUBURBAN,"11000 UNIVERSITY PARKWAY, UNIV OF W. FLA",,Florida,Escambia,Pensacola,12033.0
30.399198,-87.275972,10.0,RESIDENTIAL,SUBURBAN,220 N. NAVY BLVD,,Florida,Escambia,Pensacola,12033.0
30.437,-87.256,10.0,RESIDENTIAL,URBAN AND CENTER CITY,3565 GRANDVIEW STREET,32505.0,Florida,Escambia,Pensacola,12033.0
30.55,-87.376,45.0,RESIDENTIAL,SUBURBAN,5955 FRANK REEDER ROAD,32526.0,Florida,Escambia,Pensacola,12033.0
30.4678,-87.33160000000002,1.0,RESIDENTIAL,SUBURBAN,6270 FENCE ROAD,32526.0,Florida,Escambia,Bellview,12033.0
30.4641,-87.3287,33.0,RESIDENTIAL,SUBURBAN,5654 SAUFLEY FIELD ROAD,32526.0,Florida,Escambia,Bellview,12033.0
30.4594,-87.3285,33.0,RESIDENTIAL,SUBURBAN,5824+ DANDELION STREET (BESIDE),32526.0,Florida,Escambia,Bellview,12033.0
30.4589,-87.334,33.0,COMMERCIAL,SUBURBAN,6490 SAUFLEY FIELD ROAD,32526.0,Florida,Escambia,Not in a City,12033.0
30.341866999999997,-87.149968,5.0,RESIDENTIAL,RURAL,SABINE ISLAND (GULF BREEZE),,Florida,Escambia,Not in a city,12033.0
31.056846999999998,-87.259142,82.0,INDUSTRIAL,RURAL,RT 1 BOX 94 (FLOMATON ALABAMA),,Florida,Escambia,Not in a city,12033.0
30.549084000000004,-87.218582,58.0,RESIDENTIAL,RURAL,UNIVERSITY OF WEST FLORIDA,,Florida,Escambia,Pensacola,12033.0
0.0,0.0,0.0,UNKNOWN,UNKNOWN,PLAZA OFFICE BUILDING,,Florida,Escambia,Pensacola,12033.0
30.438007,-87.22417,0.0,COMMERCIAL,URBAN AND CENTER CITY,LEONARD & HALIFAX,32501.0,Florida,Escambia,Pensacola,12033.0
29.534974,-81.253164,13.0,,,FLAGLER-WADSWORTH LOOKOUT TOWER US 1,32164.0,Florida,Flagler,Palm Coast,12035.0
29.464143,-81.262609,13.0,RESIDENTIAL,SUBURBAN,WATER PLANT MOODY BLVD (BUNNELL),32110.0,Florida,Flagler,Bunnell,12035.0
29.468032,-81.208162,14.0,,RURAL,FLAGLER COUNTY AIRPORT,32164.0,Florida,Flagler,Not in a City,12035.0
29.489083,-81.276833,7.3,RESIDENTIAL,RURAL,208 Sawgrass Rd,32137.0,Florida,Flagler,Bunnell,12035.0
29.643271,-84.994354,9.0,MOBILE,URBAN AND CENTER CITY,FRANKLIN COUNTY MARINE LAB  NORTH 12TH S,,Florida,Franklin,Apalachicola,12037.0
30.669914,-84.859364,71.0,UNKNOWN,RURAL,DOLAN RD.,,Florida,Gadsden,Chattahoochee,12039.0
30.650192999999998,-84.87158699999998,91.0,AGRICULTURAL,RURAL,A O DUKES GRAZING PASTURE,,Florida,Gadsden,Chattahoochee,12039.0
26.828673,-81.094234,0.0,COMMERCIAL,SUBURBAN,CO COURTHOUSE HWY 27 W (MOORE HAVEN),,Florida,Glades,Not in a city,12043.0
29.868302000000003,-85.34217,2.0,,RURAL,ROUTE 10 PORT ST JOE FLA 32456,32456.0,Florida,Gulf,Not in a City,12045.0
29.278837,-85.278525,2.0,UNKNOWN,RURAL,ROUTE 6 PORT ST JOE FLA 32456,,Florida,Gulf,Not in a city,12045.0
29.826597999999997,-85.301585,11.0,INDUSTRIAL,RURAL,CITY HALL,,Florida,Gulf,Port Saint Joe,12045.0
29.823858,-85.298558,2.0,INDUSTRIAL,RURAL,FPC N.E. SUBSTATION PORT ST JOE FLA,32456.0,Florida,Gulf,Port Saint Joe,12045.0
29.828264,-85.28186199999998,5.0,INDUSTRIAL,SUBURBAN,CITY WATER PLANT ON KENNY'S MILL ROAD,,Florida,Gulf,Port Saint Joe,12045.0
30.452727000000007,-82.787095,40.0,INDUSTRIAL,RURAL,PO BOX 300 (WHITE SPRINGS) FL,32052.0,Florida,Hamilton,Not in a City,12047.0
30.459393,-82.76431699999998,47.0,INDUSTRIAL,RURAL,PO BOX 300 (WHITE SPRINGS) FL,32052.0,Florida,Hamilton,Not in a City,12047.0
30.44106,-82.764873,39.0,INDUSTRIAL,RURAL,PO BOX 300 (WHITE SPRINGS),32052.0,Florida,Hamilton,Not in a City,12047.0
30.424948999999998,-82.768762,39.0,INDUSTRIAL,RURAL,PO BOX 300 (WHITE SPRINGS),32052.0,Florida,Hamilton,Not in a City,12047.0
30.426616,-82.78542900000002,38.0,INDUSTRIAL,RURAL,PO BOX 300 (WHITE SPRINGS),32052.0,Florida,Hamilton,Not in a City,12047.0
30.41745,-82.789596,37.0,INDUSTRIAL,RURAL,PO BOX 300 (WHITE SPRINGS),32052.0,Florida,Hamilton,Not in a City,12047.0
30.443559999999998,-82.799318,38.0,INDUSTRIAL,RURAL,PO BOX 300 (WHITE SPRINGS),32052.0,Florida,Hamilton,Not in a City,12047.0
30.46217,-82.81626299999998,40.0,INDUSTRIAL,RURAL,PO BOX 300 (WHITE SPRINGS),32052.0,Florida,Hamilton,Not in a City,12047.0
30.444671000000003,-82.78793,0.0,INDUSTRIAL,RURAL,PO BOX 300 (WHITE SPRINGS),32052.0,Florida,Hamilton,Not in a City,12047.0
30.462726,-82.78098399999998,0.0,INDUSTRIAL,RURAL,PO BOX 300 (WHITE SPRINGS),32052.0,Florida,Hamilton,Not in a City,12047.0
30.437448999999997,-82.765984,0.0,INDUSTRIAL,RURAL,PO BOX 300 (WHITE SPRINGS),32052.0,Florida,Hamilton,Not in a City,12047.0
30.437443,-82.789296,42.0,INDUSTRIAL,RURAL,SR 137 1/2 MI E OF OXYCHEM,,Florida,Hamilton,Not in a city,12047.0
30.437721000000003,-82.796796,43.0,INDUSTRIAL,RURAL,SR 137 1 MI N OF OXY ENTRANCE ROAD,,Florida,Hamilton,Not in a city,12047.0
30.328004,-82.734849,42.0,RESIDENTIAL,SUBURBAN,U.S. 41 AND MILL STREET,,Florida,Hamilton,Not in a city,12047.0
30.42659,-82.794715,40.0,INDUSTRIAL,RURAL,"Southeast CR 137, White Springs, FL 32096",32052.0,Florida,Hamilton,White Springs,12047.0
27.503096000000006,-81.81235,15.0,,,PIONEER PARK ZOLFO SPRINGS,33873.0,Florida,Hardee,Not in a City,12049.0
27.394765999999997,-81.93957499999998,23.0,AGRICULTURAL,RURAL,U OF F IFAS FARM RESEARCH CENTER ONA FL,33865.0,Florida,Hardee,Not in a City,12049.0
27.450042,-81.947075,23.0,AGRICULTURAL,RURAL,"LILLY RD,THREE MILES SOUTH OF RT 64",33865.0,Florida,Hardee,Not in a City,12049.0
27.422821000000006,-81.929575,23.0,AGRICULTURAL,RURAL,WIDDEN RD (1MI WEST OF S.R. 663 S OF ONA,33865.0,Florida,Hardee,Not in a City,12049.0
27.42671,-81.89124100000002,23.0,AGRICULTURAL,RURAL,WIDDEN RD (1.2 MI EAST OF S.R. 663),33865.0,Florida,Hardee,Not in a City,12049.0
26.753953000000006,-80.938676,0.0,COMMERCIAL,SUBURBAN,U S HIGHWAY 27 WEST,,Florida,Hendry,Clewiston,12051.0
26.763954,-81.44067299999998,0.0,COMMERCIAL,URBAN AND CENTER CITY,HENDRY CO BANK BRIDGE ST (LABELLE),33935.0,Florida,Hendry,La Belle,12051.0
28.555284000000004,-82.39736500000002,46.0,MOBILE,URBAN AND CENTER CITY,HERNANDO CO HEALTH DEPT,34601.0,Florida,Hernando,Brooksville,12053.0
0.0,0.0,34.0,AGRICULTURAL,RURAL,STATE ROAD 491,,Florida,Hernando,Not in a city,12053.0
0.0,0.0,24.0,AGRICULTURAL,RURAL,US HWY 98,,Florida,Hernando,Not in a city,12053.0
28.578339,-82.46347800000002,24.0,INDUSTRIAL,RURAL,0.5MI W OF SR491; 2.5MI N OF SR50,34613.0,Florida,Hernando,Not in a City,12053.0
28.575006,-82.412643,52.0,INDUSTRIAL,RURAL, 3.2MI S OF 485B; 0.8MI W OF US98,34601.0,Florida,Hernando,North Brooksville,12053.0
0.0,0.0,30.0,AGRICULTURAL,RURAL,BUCZAK ROAD,,Florida,Hernando,Not in a city,12053.0
27.182271000000004,-81.35257299999998,0.0,UNKNOWN,RURAL,OLD STATE RD 8 NEAR LAKE PLACID,,Florida,Highlands,Not in a city,12055.0
27.180328000000006,-81.350948,43.0,,RURAL,"RT. 2 LAKE PLAXID, FLA.",33852.0,Florida,Highlands,Not in a City,12055.0
27.189215,-81.34035,60.0,AGRICULTURAL,RURAL,123 MAIN DRIVE VENUS FL 33960,,Florida,Highlands,Sebring,12055.0
27.507535999999998,-81.441463,32.0,COMMERCIAL,URBAN AND CENTER CITY,CITY HALL 15 CIRCLE ST,,Florida,Highlands,Sebring,12055.0
27.943634000000007,-82.276202,6.0,RESIDENTIAL,URBAN AND CENTER CITY,BRANDON WATER & SEWER CO RAINBOW TRAIL,,Florida,Hillsborough,Brandon,12057.0
28.072244,-82.128469,0.0,,,MRS JONES RESIDENCE,33565.0,Florida,Hillsborough,Not in a City,12057.0
27.719475,-82.432594,2.0,COMMERCIAL,URBAN AND CENTER CITY,"FIRE STATION ,RUSKIN",,Florida,Hillsborough,Ruskin,12057.0
27.954743,-82.415094,5.0,INDUSTRIAL,URBAN AND CENTER CITY,ADAMO DRIVE AND 39TH STREET,,Florida,Hillsborough,Tampa,12057.0
27.9578,-82.37259300000002,9.0,INDUSTRIAL,URBAN AND CENTER CITY,DOG POUND ORIENT ROAD,,Florida,Hillsborough,Tampa,12057.0
27.974742,-82.52342900000002,11.0,MOBILE,URBAN AND CENTER CITY,TAMPA INTERNATIONAL AIRPORT MAINTENANCE,,Florida,Hillsborough,Tampa,12057.0
28.023629,-82.502318,0.0,UNKNOWN,UNKNOWN,HONEYWELL PLANT,,Florida,Hillsborough,Tampa,12057.0
27.705030999999998,-82.146755,39.0,AGRICULTURAL,RURAL,STATE ROAD 67 (FORT LONSOME),,Florida,Hillsborough,Not in a city,12057.0
27.999464,-82.582875,4.0,COMMERCIAL,SUBURBAN,HILLSBOROUGH & MEMORIAL SEWAGE PLANT,,Florida,Hillsborough,Not in a city,12057.0
27.810308000000006,-82.38625400000002,4.0,INDUSTRIAL,RURAL,BIG BEND (ADAMSVILLE),33534.0,Florida,Hillsborough,Gibsonton (RR name East Tampa),12057.0
27.793083000000006,-82.388426,4.0,AGRICULTURAL,RURAL,BIG BEND WEST OF 41,,Florida,Hillsborough,Not in a city,12057.0
27.792809,-82.370143,12.0,INDUSTRIAL,RURAL,BIG BEND EAST OF #41,33534.0,Florida,Hillsborough,Gibsonton (RR name East Tampa),12057.0
27.787809000000006,-82.382921,5.0,INDUSTRIAL,RURAL,BIG BEND RUSKIN TOMATO COMPANY,33572.0,Florida,Hillsborough,Apollo Beach,12057.0
27.781416,-82.43176,4.0,COMMERCIAL,SUBURBAN,BIG BEND HOLIDAY INN (APOLLO BEACH),,Florida,Hillsborough,Not in a city,12057.0
27.759195,-82.402872,5.0,COMMERCIAL,SUBURBAN,BIG BEND APOLLO BEACH STORES,,Florida,Hillsborough,Not in a city,12057.0
28.015297,-82.44009399999999,8.0,UNKNOWN,UNKNOWN,7310 PARK DR,,Florida,Hillsborough,Tampa,12057.0
28.131681,-82.579819,20.0,AGRICULTURAL,RURAL,KEYSTONE PARK,,Florida,Hillsborough,Not in a city,12057.0
28.148346999999998,-82.46120499999998,18.0,RESIDENTIAL,SUBURBAN,LUTZ SCHOOL SEWEGE PLANT,,Florida,Hillsborough,Not in a city,12057.0
27.720864,-82.342036,21.0,UNKNOWN,UNKNOWN,WATER TREATMENT PLANT SUN CITY,,Florida,Hillsborough,Not in a city,12057.0
28.145575,-82.22485999999998,22.0,,,HILLSBOROUGH RIVER STATE PARK,33592.0,Florida,Hillsborough,Not in a City,12057.0
27.947521,-82.45315,12.0,RESIDENTIAL,RURAL,TECO #2 BB COUNTY BARN BIG BEND ROAD,,Florida,Hillsborough,Ruskin,12057.0
27.890858,-82.36814799999998,7.0,RESIDENTIAL,SUBURBAN,PROGRESS VILLAGE SEWAGE TREATMENT PLANT,,Florida,Hillsborough,Not in a city,12057.0
27.906972,-82.39931,4.0,INDUSTRIAL,SUBURBAN,TECO EAST OF GANNON,33619.0,Florida,Hillsborough,Palm River-Clair Mel,12057.0
27.860859,-82.354259,4.0,RESIDENTIAL,SUBURBAN,ALAFIA RIVER COVE COBB RD,,Florida,Hillsborough,Not in a city,12057.0
27.959193,-82.52264699999998,8.0,COMMERCIAL,URBAN AND CENTER CITY,4410 BOY SCOUT BLVD,33607.0,Florida,Hillsborough,Tampa,12057.0
27.843636,-82.469539,5.0,COMMERCIAL,SUBURBAN,BAYSHORE BLVD MACDILL A F B,,Florida,Hillsborough,Tampa,12057.0
27.903361,-82.368476,7.0,RESIDENTIAL,SUBURBAN,49TH AVE S AND 78TH ST,33619.0,Florida,Hillsborough,Progress Village,12057.0
27.913638,-82.4582,2.0,RESIDENTIAL,URBAN AND CENTER CITY,MARTINIQUE & W DAVIS DAVIS ISLAND,33606.0,Florida,Hillsborough,Tampa,12057.0
27.865584,-82.22791699999998,18.0,AGRICULTURAL,RURAL,LITHIA SPRINGS PARK,33547.0,Florida,Hillsborough,Fish Hawk,12057.0
27.932244,-82.50954,7.0,COMMERCIAL,URBAN AND CENTER CITY,3910 MORRISON AVE.,,Florida,Hillsborough,Tampa,12057.0
27.924189,-82.45370600000003,4.0,INDUSTRIAL,URBAN AND CENTER CITY,CHESPEAKE & DANUBE TECO DAVIS ISLANDS,,Florida,Hillsborough,Tampa,12057.0
27.916690000000006,-82.449539,4.0,INDUSTRIAL,URBAN AND CENTER CITY,PETER O KNIGHT AIRPORT DAVIS ISLAND,,Florida,Hillsborough,Tampa,12057.0
27.856135,-82.52731800000002,4.0,RESIDENTIAL,SUBURBAN,GULF NATURAL GAS COMPANY PORT TAMPA,,Florida,Hillsborough,Tampa,12057.0
28.157797,-82.15069100000002,24.0,AGRICULTURAL,RURAL,"CENTRAL PHOSPHATES,INC",33565.0,Florida,Hillsborough,Not in a City,12057.0
27.993913,-82.09819,41.0,AGRICULTURAL,RURAL,CORONET-BASSINGER RES,33566.0,Florida,Hillsborough,Plant City,12057.0
28.005024,-82.067634,55.0,AGRICULTURAL,RURAL,CORONET-CROFT RES,33566.0,Florida,Hillsborough,Not in a City,12057.0
27.979470000000006,-82.084857,38.0,INDUSTRIAL,RURAL,CORONET-HOWELL RES,33566.0,Florida,Hillsborough,Not in a City,12057.0
27.974192,-82.082635,40.0,AGRICULTURAL,RURAL,CORONET-RAY RES,33566.0,Florida,Hillsborough,Not in a City,12057.0
27.966136,-82.088746,30.0,AGRICULTURAL,RURAL,CORONET-SCHUMAN RES,33567.0,Florida,Hillsborough,Not in a City,12057.0
27.869473,-82.071523,30.0,INDUSTRIAL,RURAL,ALBERT MILES PROPERTY HOPEWELL,33547.0,Florida,Hillsborough,Not in a City,12057.0
27.712812,-82.42181,3.0,COMMERCIAL,URBAN AND CENTER CITY,HEALTH DEPT OFFICE RUSKIN,33570.0,Florida,Hillsborough,Ruskin,12057.0
27.710034000000004,-82.33680799999998,23.0,AGRICULTURAL,RURAL,SEWAGE PLANT SUN CITY,33573.0,Florida,Hillsborough,Greater Sun Center,12057.0
27.908915999999998,-82.455978,2.0,RESIDENTIAL,SUBURBAN,TECO (SOUTH TIP) DAVIS ISLAND,33606.0,Florida,Hillsborough,Tampa,12057.0
27.907249,-82.404033,2.0,INDUSTRIAL,SUBURBAN,BLACK POINT TECO (GANNOW),33619.0,Florida,Hillsborough,Not in a City,12057.0
27.770588,-82.40847699999998,2.0,RESIDENTIAL,SUBURBAN,APOLLO BEACH LIFT STATION,33572.0,Florida,Hillsborough,Apollo Beach,12057.0
27.675869,-82.485424,3.0,INDUSTRIAL,SUBURBAN,CLAPROAD GLAD FARM RUSKIN,33570.0,Florida,Hillsborough,Not in a City,12057.0
27.948082,-82.37264300000002,10.0,RESIDENTIAL,URBAN AND CENTER CITY,308 CORAL VINE LANE,33619.0,Florida,Hillsborough,Palm River-Clair Mel,12057.0
27.948082,-82.387365,9.0,RESIDENTIAL,URBAN AND CENTER CITY,403 MURHEE DR.,33619.0,Florida,Hillsborough,Palm River-Clair Mel,12057.0
27.963635999999997,-82.388198,9.0,RESIDENTIAL,URBAN AND CENTER CITY,2004 60TH ST.,33619.0,Florida,Hillsborough,Tampa,12057.0
27.968081,-82.373476,9.0,RESIDENTIAL,URBAN AND CENTER CITY,2910 ORIENT RD.,33619.0,Florida,Hillsborough,East Lake-Orient Park,12057.0
27.920578000000006,-82.44620599999998,3.0,INDUSTRIAL,URBAN AND CENTER CITY,"LEHMAN AVE.,HOOKERS, POINT, TAMPA,FL.",,Florida,Hillsborough,Tampa,12057.0
27.747809999999998,-82.142359,6.0,,,PICNIC,33547.0,Florida,Hillsborough,Not in a City,12057.0
27.88669,-82.481206,6.0,RESIDENTIAL,SUBURBAN,BALLAST POINT PARK INTERBAY BLVD.,,Florida,Hillsborough,Tampa,12057.0
27.864192,-82.38314799999998,4.0,INDUSTRIAL,SUBURBAN,GIBSONTON,,Florida,Hillsborough,Not in a city,12057.0
27.848640000000003,-82.385143,4.0,INDUSTRIAL,SUBURBAN,GIBSONTON,33534.0,Florida,Hillsborough,Gibsonton (RR name East Tampa),12057.0
27.868914,-82.387315,4.0,INDUSTRIAL,SUBURBAN,GIBSONTON,,Florida,Hillsborough,Not in a city,12057.0
27.852251000000006,-82.377087,5.0,RESIDENTIAL,SUBURBAN,GIBSONTON,33534.0,Florida,Hillsborough,Gibsonton (RR name East Tampa),12057.0
28.142514,-82.15091799999998,27.0,INDUSTRIAL,RURAL,HIGHWAY 39,,Florida,Hillsborough,Not in a city,12057.0
27.922245,-82.36870400000002,12.0,AGRICULTURAL,RURAL,78TH ST & 22ND ST CAUSEWAY CLAIR MEL,,Florida,Hillsborough,Not in a city,12057.0
27.64837,-82.550703,2.0,AGRICULTURAL,RURAL,FORT LONELY,33570.0,Florida,Hillsborough,Not in a City,12057.0
27.763643,-82.41181,2.0,RESIDENTIAL,SUBURBAN,1 MILE WEST OF HWY 41 APPOLLO BEACH,33572.0,Florida,Hillsborough,Apollo Beach,12057.0
27.869473,-82.31541899999998,13.0,RESIDENTIAL,SUBURBAN,3/4 MILE EAST OF HWY 301 ON ALAFIA RIVER,33569.0,Florida,Hillsborough,Riverview,12057.0
27.923634000000003,-82.400927,3.0,COMMERCIAL,SUBURBAN,220 MADISON AVENUE,,Florida,Hillsborough,Not in a city,12057.0
27.943078000000003,-82.401483,7.0,INDUSTRIAL,SUBURBAN,736 SOUTH 50TH STREET,,Florida,Hillsborough,Not in a city,12057.0
27.856692,-82.380093,5.0,RESIDENTIAL,SUBURBAN,6916 OHIO AVE (GIBSONTON),,Florida,Hillsborough,Not in a city,12057.0
27.894469,-82.400927,5.0,INDUSTRIAL,SUBURBAN,HWY 41 (GIBSONTON),,Florida,Hillsborough,Ruskin,12057.0
27.83503,-82.365698,7.0,RESIDENTIAL,SUBURBAN,1 MI E OF 41 ON SYMMES RD (GIBSONTON),33534.0,Florida,Hillsborough,Gibsonton (RR name East Tampa),12057.0
27.657255,-82.37037099999998,10.0,AGRICULTURAL,RURAL,LIGHTFOOT RD W. OF 301,,Florida,Hillsborough,Not in a city,12057.0
27.691142,-82.326758,23.0,AGRICULTURAL,RURAL,BISHOP RD E. OF 301 1.0 MI E OF 301,,Florida,Hillsborough,Not in a city,12057.0
27.675588,-82.30287,19.0,AGRICULTURAL,RURAL,.7 MI ON SR 579 NORTH OF DUGCREEK RD.,,Florida,Hillsborough,Not in a city,12057.0
27.674198999999998,-82.34731500000002,13.0,AGRICULTURAL,RURAL,.1 MI EAST OF 301 ON DUGCREEK RD,,Florida,Hillsborough,Not in a city,12057.0
27.841415,-82.385926,4.0,RESIDENTIAL,SUBURBAN,PALM & LULA AVE. W. OF 41 (GIBSONTON),,Florida,Hillsborough,Not in a city,12057.0
27.665309999999998,-82.343148,17.0,AGRICULTURAL,RURAL,SR 579 JUST N. OF COUNTY LINE,,Florida,Hillsborough,Not in a city,12057.0
28.075578000000004,-82.570426,16.0,AGRICULTURAL,RURAL,GUNN HWY,33625.0,Florida,Hillsborough,Citrus Park,12057.0
0.0,0.0,11.0,RESIDENTIAL,RURAL,8206 MAYS AVE (RIVERVIEW),,Florida,Hillsborough,Not in a city,12057.0
0.0,0.0,14.0,AGRICULTURAL,RURAL,HILLS CTY MAINT #3 BIG BEND RD (RIVERVIE,,Florida,Hillsborough,Not in a city,12057.0
0.0,0.0,5.0,RESIDENTIAL,RURAL,GOLF AND SEA BLVD (APOLLO BEACH),,Florida,Hillsborough,Not in a city,12057.0
0.0,0.0,3.0,AGRICULTURAL,RURAL,COUNTY LINE RD (HILLSBOROUGH COUNTY),,Florida,Hillsborough,Not in a city,12057.0
0.0,0.0,35.0,AGRICULTURAL,RURAL,RT 1 BOX 577 (DURANTE),,Florida,Hillsborough,Not in a city,12057.0
27.875861999999998,-82.06235600000002,32.0,INDUSTRIAL,RURAL,RT 2 BOX 279 NICHOLS RD,33547.0,Florida,Hillsborough,Not in a City,12057.0
27.740033,-82.46514599999998,4.0,FOREST,RURAL,2401 19th Avenue Northwest,33570.0,Florida,Hillsborough,Ruskin,12057.0
27.955856,-82.371482,12.0,INDUSTRIAL,RURAL,1205 ORIENT RD.  COUNTY MAINT. BARN,,Florida,Hillsborough,Not in a city,12057.0
27.864192,-82.384259,5.0,INDUSTRIAL,RURAL,"6501 RIVERVIEW DR. RIVERVIEW, FL",,Florida,Hillsborough,Tampa,12057.0
27.762806,-82.400927,5.0,UNKNOWN,UNKNOWN,MILLER MACK RD. APOLLO BCH,,Florida,Hillsborough,Not in a city,12057.0
27.792804999999998,-82.36814799999998,11.0,AGRICULTURAL,RURAL,EISENHOWER JR HIGH SCHOOL,,Florida,Hillsborough,Tampa,12057.0
27.993634999999998,-82.09735699999997,30.0,AGRICULTURAL,RURAL,INTERSECTION OF CORONET & IRA TAYLOR RDS,33566.0,Florida,Hillsborough,Plant City,12057.0
27.88475,-82.126802,30.0,AGRICULTURAL,RURAL,SOUTH OF INTERSECT OF SR39 & KEYSVILLE R,33567.0,Florida,Hillsborough,Not in a City,12057.0
27.932526,-82.102357,30.0,AGRICULTURAL,RURAL,INTERSECTION OF HOPEWELL & HENRY GEORGE,33567.0,Florida,Hillsborough,Not in a City,12057.0
27.707256,-82.151803,38.0,AGRICULTURAL,RURAL,SR39 & SR674 INTERSECTION NORTHWEST COR,33547.0,Florida,Hillsborough,Not in a City,12057.0
