crime_rate_per_100000,CountyName,State,FIPS
110.03521129999999,Dawes County, NE,31045
109.87913300000001,Rice County, KS,20159
109.445517,Frederick County, VA,51069
109.40919040000001,Madison County, NC,37115
109.3039524,Scott County, MN,27139
109.224506,Sac County, IA,19161
109.1305929,Tripp County, SD,46123
109.02153179999999,Sweet Grass County, MT,30097
109.0178828,Waupaca County, WI,55135
108.83930649999999,Cheboygan County, MI,26031
108.7370195,Cedar County, IA,19031
108.69806340000001,Sherburne County, MN,27141
108.6641553,Wadena County, MN,27159
108.563258,Kendall County, TX,48259
108.54227720000002,Phelps County, NE,31137
108.3423619,Gove County, KS,20063
108.28082009999999,Franklin County, VA,51067
107.9913607,Washington County, IN,18175
107.8809902,Westmoreland County, VA,51193
107.74894499999999,Watonwan County, MN,27165
107.7372969,Logan County, OH,39091
107.68899420000001,Brewster County, TX,48043
107.64262649999999,Turner County, SD,46125
107.4025116,Poquoson city, VA,51735
107.36525659999998,Whitman County, WA,53075
107.23860590000001,Clarke County, IA,19039
107.23860590000001,Barnes County, ND,38003
106.8107565,Gogebic County, MI,26053
106.6294077,Clinton County, NY,36019
106.5684945,Jackson County, WI,55053
106.2599619,Coos County, NH,33007
106.2072221,Gallatin County, KY,21077
105.8201058,Cheyenne County, CO,8017
105.5339358,Grayson County, VA,51077
105.45344979999999,Vinton County, OH,39163
105.43534380000001,Clay County, MO,29047
105.32080719999999,Brooke County, WV,54009
105.21803519999999,Hoke County, NC,37093
105.1915104,Alleghany County, VA,51005
105.1435067,Portage County, WI,55097
105.0691355,Porter County, IN,18127
104.9765443,Delta County, CO,8029
104.93485290000001,Effingham County, IL,17049
104.8401188,Lynn County, TX,48305
104.7464453,McHenry County, IL,17111
104.57726650000001,Madison County, MO,29123
104.4464339,Wayne County, MO,29223
104.21416009999999,Ocean County, NJ,34029
104.16666670000001,Bristol Bay Borough, AK,2060
104.0531804,Clackamas County, OR,41005
104.05105440000001,Saline County, NE,31151
103.88349509999999,Albemarle County, VA,51003
103.7822878,Gilmer County, WV,54021
103.73443979999999,Republic County, KS,20157
103.4185579,Lincoln County, MS,28085
103.40247629999999,LaSalle County, IL,17099
103.20857240000001,Lafayette County, MO,29107
103.12695670000001,Ashe County, NC,37009
102.915952,Lincoln County, MN,27081
102.5816379,Chouteau County, MT,30015
102.5757921,Monroe County, MO,29137
102.5641026,Hodgeman County, KS,20083
102.396264,Bucks County, PA,42017
102.23642170000001,Tipton County, IN,18159
102.2355507,Wythe County, VA,51197
102.0587718,Rockwall County, TX,48397
101.5497373,Monroe County, WI,55081
101.42673609999999,Nelson County, VA,51125
101.3544642,Boundary County, ID,16021
101.31245679999999,Stevens County, WA,53065
101.3112571,Sioux County, IA,19167
101.2814303,Wilson County, TX,48493
101.0423314,Greene County, VA,51079
100.7395759,Bonner County, ID,16017
100.73947059999999,Platte County, MO,29165
100.72767059999998,Otter Tail County, MN,27111
100.7211635,Fayette County, TX,48149
100.7093441,Barron County, WI,55005
100.67114090000001,Trego County, KS,20195
100.4291062,Carroll County, KY,21041
100.33444820000001,Randolph County, IL,17157
100.18367009999999,Grant County, MN,27051
100.0,Chase County, NE,31029
99.98928686,Wyoming County, PA,42131
99.94548428,Red Willow County, NE,31145
99.85022466,Gray County, KS,20069
99.626401,Castro County, TX,48069
99.57679861,Norton city, VA,51720
99.26825118,James City County, VA,51095
99.05002026,Logan County, OK,40083
98.80671886,Douglas County, WA,53017
98.6689367,Franklin County, NY,36033
98.41677364,Stephenson County, IL,17177
98.23182711,Pickett County, TN,47137
98.17671809,King and Queen County, VA,51097
98.12904945,Hendricks County, IN,18063
97.93360102,Martin County, MN,27091
97.81020958,Centre County, PA,42027
97.53858512,Lee County, IL,17103
97.51911375,Texas County, MO,29215
97.47945969,Pembina County, ND,38067
97.17314488,Scott County, VA,51169
97.09449309,Fulton County, NY,36035
96.90633856,Armstrong County, PA,42005
96.82705199,Choctaw County, AL,1023
96.47336263,Rosebud County, MT,30087
96.39414495,Perry County, KY,21193
96.16494211,Grayson County, KY,21085
96.11277232,Henry County, OH,39069
96.10764056,Mellette County, SD,46095
96.09224856,Adair County, KY,21001
96.08785175,Pendleton County, KY,21191
95.97696553,Todd County, KY,21219
95.96928983,Camas County, ID,16025
95.92126116,Apache County, AZ,4001
95.87727709,Doddridge County, WV,54017
95.69377990000001,Worth County, MO,29227
95.60970568,Warren County, VA,51187
95.53379508,Prairie County, AR,5117
95.41984733,Craig County, OK,40035
95.30617107,Coahoma County, MS,28027
95.14747859,Oldham County, TX,48359
95.0209046,Gloucester County, VA,51073
94.75978395,Montgomery County, MS,28097
94.70624735,Gallia County, OH,39053
94.64842055,Cass County, NE,31025
94.62240083,DuPage County, IL,17043
94.17799641,Ashtabula County, OH,39007
94.0354648,Schuyler County, IL,17169
93.98128206,Allen Parish, LA,22003
93.88412017,Sheridan County, WY,56033
93.84838944,Nicollet County, MN,27103
93.84714646,Sharp County, AR,5135
93.80863039,Franklin County, TX,48159
93.68120287,Mercer County, KY,21167
93.61542782,Clay County, KY,21051
93.53863865,Atoka County, OK,40005
93.45346497,Preble County, OH,39135
93.28358209,Jackson County, SD,46071
93.26422631,Bergen County, NJ,34003
93.24009324,Steele County, MN,27147
93.18217114,Attala County, MS,28007
93.10986965,Mercer County, ND,38057
93.03598303,Douglas County, MN,27041
92.70280168,Crawford County, PA,42039
92.61841214,Madison County, MS,28089
92.58220177,Greenbrier County, WV,54025
92.27312846,King George County, VA,51099
91.97405364,Hubbard County, MN,27057
91.86954525,Presque Isle County, MI,26141
91.63103238,Kearney County, NE,31099
91.51244303,Cherokee County, GA,13057
91.19548997,Edmonson County, KY,21061
91.08505067,Yancey County, NC,37199
90.89728607,Clay County, AR,5021
90.76763485,Madison County, MT,30057
90.65676479999999,Davis County, UT,49011
90.63404709999999,Penobscot County, ME,23019
90.37381898,Dodge County, NE,31053
90.16393443,Northumberland County, VA,51133
89.98090201,Effingham County, GA,13103
89.91794987,Mathews County, VA,51115
89.85575786,Jefferson County, OR,41031
89.7979546,Marion County, KY,21155
89.65795490000001,Rockbridge County, VA,51163
89.64961315,Washington County, WI,55131
89.59503046,Leon County, TX,48289
89.55223881,Real County, TX,48385
89.36550492,Orange County, VA,51137
89.23259964,Jefferson County, IA,19101
89.18838569,Cheyenne County, NE,31033
88.98141464,Laurel County, KY,21125
88.93632159,Norton County, KS,20137
88.85046707,Shawano County, WI,55115
88.83624519,Falls Church city, VA,51610
88.77052818,Jeff Davis County, TX,48243
88.62629247,Giles County, VA,51071
88.46048257,Jackson County, OH,39079
88.37418606,Livingston County, MI,26093
88.23834735,Defiance County, OH,39039
88.01577243,Morgan County, CO,8087
87.87346221,Botetourt County, VA,51023
87.79631255,Hamilton County, NE,31081
87.73212458,Fall River County, SD,46047
87.59854837,Fairfax city, VA,51600
87.37015824,Lincoln County, WA,53043
87.29812309,Dickens County, TX,48125
87.22490607,Morgan County, OH,39115
87.08272859,Traverse County, MN,27155
87.00599003,Carroll County, VA,51035
86.97272784,King William County, VA,51101
86.81183535,Hughes County, OK,40063
86.64438668,Wood County, OH,39173
86.49943443,Union County, KY,21225
86.17412242,Champaign County, OH,39021
86.10086101,Keith County, NE,31101
85.98452279,Butler County, KY,21031
85.89912222,Prince George County, VA,51149
85.68455842,Richland County, ND,38077
85.66311035,Bledsoe County, TN,47007
85.47921787,Livingston County, KY,21139
85.46352447,Forsyth County, GA,13117
85.12087164,Meigs County, OH,39105
85.11091015,Houston County, MN,27055
85.0388344,Madison County, NE,31119
85.03269894,Athens County, OH,39009
85.00115911,Livingston County, NY,36051
84.86601664,Warren County, OH,39165
84.8508583,Kossuth County, IA,19109
84.69193309,Allamakee County, IA,19005
84.64533604,Stark County, IL,17175
84.45054365,Ripley County, IN,18137
84.36308729,Loudoun County, VA,51107
84.21954179,Aroostook County, ME,23003
84.15147265,Charles City County, VA,51036
84.13259297,Bear Lake County, ID,16007
84.06010297,McLean County, ND,38055
84.00714061,Jones County, GA,13169
83.94679065,Dickenson County, VA,51051
83.54218881,Potter County, SD,46107
83.51893096,Crook County, WY,56011
83.46911357,Medina County, OH,39103
83.46471297,Union County, GA,13291
83.45852112,Crosby County, TX,48107
83.33333333,Madison County, VA,51113
83.29947176,Bristol County, RI,44001
83.19467554,Carson County, TX,48065
83.18506366,Madison County, OH,39097
83.12495316,Rankin County, MS,28121
83.01657390000001,Douglas County, CO,8035
82.99796365,Tompkins County, NY,36109
82.99666793,Portage County, OH,39133
82.80430582,Nance County, NE,31125
82.75405495,Ottawa County, KS,20143
82.44023083,Teton County, MT,30099
82.33356857,Rush County, IN,18139
82.03445447,Sterling County, TX,48431
81.98001249,Winona County, MN,27169
81.88976378,San Juan County, WA,53055
81.83671344,Fauquier County, VA,51061
81.52173913,Pepin County, WI,55091
81.51197812,Madison County, NY,36053
81.46165484,Cleveland County, AR,5025
81.45341219,Sanpete County, UT,49039
81.24943577,Becker County, MN,27005
81.03727715,Kimball County, NE,31105
80.93644677,Middlesex County, CT,9007
80.70458613,Harlan County, KY,21095
80.57657012,Curry County, OR,41015
80.52250157,Pike County, AR,5109
80.34709947,Pike County, MO,29163
80.25222127,Andrew County, MO,29003
80.23535705,Rappahannock County, VA,51157
80.12178511,Blackford County, IN,18009
80.10680908,Madison County, ID,16065
80.09014798,Warren County, NJ,34041
80.02259462,Fulton County, OH,39051
79.98363126,Chisago County, MN,27025
79.93605116,Glasscock County, TX,48173
79.78617306,Lamoille County, VT,50015
79.75779097,Fairfax County, VA,51059
79.69859441,Price County, WI,55099
79.50389569,Yates County, NY,36123
79.42440665,Crawford County, OH,39033
79.41802471,Elk County, PA,42047
79.23930269,Harding County, SD,46063
79.20343969,Clearwater County, MN,27029
78.8736838,Gillespie County, TX,48171
78.83770695,Hancock County, GA,13141
78.77116975,Clayton County, IA,19043
78.74015748,Martin County, IN,18101
78.51189757,Lawrence County, IL,17101
78.49293564,Ralls County, MO,29173
78.43861025,Fayette County, GA,13113
78.41452816,Clermont County, OH,39025
78.40940913,Bosque County, TX,48035
78.38910391,Polk County, NC,37149
78.14535035,San Miguel County, CO,8113
78.08617875,Newton County, IN,18111
77.79679477,Franklin County, ID,16041
77.70870337,Stone County, MS,28131
77.51937985,Greeley County, KS,20071
77.47933884,Cottonwood County, MN,27033
77.31958763,Roseau County, MN,27135
77.304192,Van Wert County, OH,39161
77.20020587,Meade County, SD,46093
77.08614377,Thayer County, NE,31169
77.07129094,Rooks County, KS,20163
76.97183736,Dodge County, WI,55027
76.70392286,Forest County, WI,55041
76.57945118,Hancock County, ME,23009
75.93014427,Hancock County, WV,54029
75.89302942,Rockingham County, VA,51165
75.85335019,Knox County, ME,23013
75.80064431,Winnebago County, IA,19189
75.49543882,Knox County, KY,21121
75.45229922,Cumberland County, PA,42041
75.14366496,Delaware County, OH,39041
74.93844342,Beaverhead County, MT,30001
74.8876685,Sutton County, TX,48435
74.86631016,Montmorency County, MI,26119
74.85730327,Guthrie County, IA,19077
74.85029940000001,Buena Vista city, VA,51530
74.75910954,Monroe County, MS,28095
74.61851285,Clay County, IN,18021
74.59260959,Benzie County, MI,26019
74.42552796,Emery County, UT,49015
74.22802850000001,Bottineau County, ND,38009
74.22068283,Wahkiakum County, WA,53069
74.12898443,Custer County, NE,31041
74.04948548,Harrison County, IN,18061
73.98501803,Goochland County, VA,51075
73.35322021,Fulton County, IN,18049
73.27399045,Scotts Bluff County, NE,31157
73.17965606,Pope County, MN,27121
73.01046483,Morrison County, MN,27097
72.93946025,Tallahatchie County, MS,28135
72.79590186,Green County, WI,55045
72.54086469,Wayne County, KY,21231
72.34145165,Daviess County, MO,29061
72.26638501,McCreary County, KY,21147
72.12938099,Wayne County, OH,39169
71.76175099,Lancaster County, VA,51103
71.69486665,Door County, WI,55029
71.55635063,Green County, KY,21087
71.39090871,Utah County, UT,49049
71.36128793,Morrow County, OH,39117
71.32190697,Union County, PA,42119
71.20478496,O'Brien County, IA,19141
71.03281716,Nicholas County, KY,21181
70.75834487,Platte County, NE,31141
70.31524669,Murray County, MN,27101
70.28476342,Morris County, NJ,34027
69.98416148,Lewis County, NY,36049
69.85191394,Weston County, WY,56045
69.80990227,Clatsop County, OR,41007
69.77149834,Hocking County, OH,39073
69.63788301,Hitchcock County, NE,31087
69.44444444,Deuel County, SD,46039
69.06758757,Knox County, OH,39083
69.01311249,Yellow Medicine County, MN,27173
69.00835001,Iroquois County, IL,17075
68.95872328,Yuma County, CO,8125
68.87052342,Lee County, KY,21129
68.83891693,Schuyler County, MO,29197
68.66053765,St. Croix County, WI,55109
68.6369509,Juniata County, PA,42067
68.54657622,DeKalb County, IN,18033
68.5043223,Washington County, OH,39167
68.46970216,Perkins County, NE,31135
68.42825561,LaGrange County, IN,18087
68.34476135,Saratoga County, NY,36091
68.25162098,Davis County, IA,19051
68.23318692,Johnson County, KY,21115
68.10829218,Audubon County, IA,19009
67.98096533,Nuckolls County, NE,31129
67.72018183,Washington County, MN,27163
67.60868095,Trempealeau County, WI,55121
67.60362925,Adams County, OH,39001
67.31181104,Ascension Parish, LA,22005
67.22237161,Moultrie County, IL,17139
67.10283509,Hamlin County, SD,46057
66.92544505,Pendleton County, WV,54071
66.91648822,Adair County, IA,19001
66.87969087,Jefferson County, ID,16051
66.87209775,Litchfield County, CT,9005
66.85118805,Somerset County, NJ,34035
66.5676686,Tishomingo County, MS,28141
66.36434023,Woods County, OK,40151
66.25258799,Houghton County, MI,26061
65.9842015,Ashland County, OH,39005
65.89351608,Marquette County, WI,55077
65.75102279,Osage County, MO,29151
65.70040615,Grundy County, IL,17063
65.68144499,Clay County, GA,13061
65.68079135,Tioga County, NY,36107
65.67164179,Hot Spring County, AR,5059
65.66538596,Hancock County, IN,18059
65.44250683,Fluvanna County, VA,51065
65.11829824,Holmes County, MS,28051
65.04621705,Meade County, KY,21163
65.04367218,Middlesex County, VA,51119
64.96670456,Grundy County, IA,19075
64.92979466,Chickasaw County, IA,19037
64.77247460000001,Miami County, OH,39109
64.72169670000001,Carroll County, IN,18015
64.08101521,Matanuska-Susitna Borough, AK,2170
64.01229036,Harrison County, OH,39067
63.75653504,Rowan County, KY,21205
63.48198699,Moore County, TN,47127
63.45401347,Pike County, OH,39131
63.27630654,Lee County, MS,28081
63.22444679,Hickman County, KY,21105
63.04973924,Wright County, MN,27171
62.78646324,Carver County, MN,27019
62.68118781,Tattnall County, GA,13267
62.5,Throckmorton County, TX,48447
62.23937263,Casey County, KY,21045
62.07271862,Windham County, CT,9015
62.02031165,Amite County, MS,28005
62.00396825,Newton County, AR,5101
61.95786865,Antelope County, NE,31003
61.95362111,Waukesha County, WI,55133
61.81164307,Pike County, GA,13231
61.37721017,Dubois County, IN,18037
60.98575151,Washington County, RI,44009
60.96321886,Scotland County, MO,29199
60.90133983,De Witt County, IL,17039
60.84575601,Burt County, NE,31021
60.28286575,McDuffie County, GA,13189
60.27727547,Hudspeth County, TX,48229
60.07810153,Webster County, MS,28155
59.89980396,Lincoln County, WY,56023
59.88023952,Breckinridge County, KY,21027
59.79723302,Addison County, VT,50001
59.66587112,Schoharie County, NY,36095
59.59475566,Treutlen County, GA,13283
59.14826498,Ringgold County, IA,19159
59.11912504,Garrard County, KY,21079
59.10165485,Lewis County, MO,29111
59.08070424,Washakie County, WY,56043
59.04581956,Custer County, SD,46033
58.918839299999995,Cumberland County, KY,21057
58.91710364,Brunswick County, VA,51025
58.86062645,Noble County, IN,18113
58.79301401,Orange County, VT,50017
58.73715125,Hanson County, SD,46061
58.56440812,Woodford County, IL,17203
58.51375073,McCone County, MT,30055
58.47953216,Jackson County, MN,27063
58.39416058,Teton County, ID,16081
58.32037325,Johnson County, NE,31097
58.13277526,Parke County, IN,18121
58.01993776,Green Lake County, WI,55047
57.98221879,Juab County, UT,49023
57.95981453,Floyd County, VA,51063
57.75005775,Somervell County, TX,48425
57.53739931,Sussex County, NJ,34037
57.12164053,Sagadahoc County, ME,23023
57.06008866,Hancock County, MS,28045
56.88821466,Hardin County, OH,39065
56.861818400000004,Columbia County, GA,13073
56.76084763,Lawrence County, KY,21127
56.69898509,Spencer County, KY,21215
56.33168094,Russell County, KY,21207
56.02689291,Powell County, KY,21197
55.97537084,Harney County, OR,41025
55.85392052,Bedford County, VA,51019
55.51257596,Sarpy County, NE,31153
55.43621371,Harrison County, IA,19085
55.32312161,Copiah County, MS,28029
55.29881108,Tillamook County, OR,41057
55.15719801,Lafayette County, AR,5073
55.01811013,Anderson County, KY,21005
54.83583522,Jackson County, WV,54035
54.51713396,DeKalb County, MO,29063
54.47117567,Grant Parish, LA,22043
54.40696409,Coshocton County, OH,39031
54.38723713,Ransom County, ND,38073
54.33798225,Tippah County, MS,28139
54.10387945,Dearborn County, IN,18029
54.08328826,Hancock County, IA,19081
54.02485143,Chaffee County, CO,8015
54.02485143,Crittenden County, KY,21055
53.989477799999996,Ozaukee County, WI,55089
53.92912173,Waldo County, ME,23027
53.36179296,Oliver County, ND,38065
53.08043455,Powhatan County, VA,51145
53.07855626,Edwards County, TX,48137
53.05978069,McCook County, SD,46087
53.02539327,Taylor County, WV,54091
52.87190579,Marinette County, WI,55075
52.79577634,Fillmore County, MN,27045
52.72019183,Lamar County, MS,28073
52.69536808,Knox County, IN,18083
52.65833818,Pearl River County, MS,28109
52.5188866,Grant County, KY,21081
52.44963643,Clinton County, OH,39027
52.17733451,Cache County, UT,49005
52.0895941,Plymouth County, IA,19149
51.99802408,Cass County, IN,18017
51.93725979,Paulding County, OH,39125
51.85930875,Greene County, IN,18055
51.83056118,Sullivan County, IN,18153
51.815708799999996,George County, MS,28039
51.62622612,Deuel County, NE,31049
51.4907807,Mercer County, OH,39107
51.36106831,Gilliam County, OR,41021
51.30836326,Armstrong County, TX,48011
51.30616957,Leake County, MS,28079
51.25576627,Lewis County, ID,16061
51.12474438,Stewart County, GA,13259
51.02040816,Steele County, ND,38091
50.903537799999995,Lake of the Woods County, MN,27077
50.70993915,Gosper County, NE,31073
50.5856259,Benton County, IA,19011
50.52631579,Washington County, KY,21229
50.44475459,Broomfield County, CO,8014
50.42137866,York County, NE,31185
49.77246871,Larue County, KY,21123
49.73301225,Isanti County, MN,27059
49.65879601,Pittsylvania County, VA,51143
49.45761482,Vernon County, WI,55123
49.28536225,Dolores County, CO,8033
49.24086992,Lincoln County, KY,21137
49.23076923,Richardson County, NE,31147
49.17629702,Knox County, MO,29103
48.55835635,Tuscarawas County, OH,39157
48.48805431,Dawson County, GA,13085
48.40739665,Keokuk County, IA,19107
48.10930434,Muhlenberg County, KY,21177
48.10467577,Oldham County, KY,21185
48.00768123,LaMoure County, ND,38045
48.0,Williams County, OH,39171
47.79060363,Carter County, KY,21043
47.53416518,Warren County, IN,18171
47.52851711,Bracken County, KY,21023
47.43355709,Belmont County, OH,39013
47.07654646,Crawford County, IN,18025
46.94835681,Carroll County, IL,17015
46.81373983,Seward County, NE,31159
46.64179104,Jefferson County, OK,40067
46.61570017,Amherst County, VA,51009
46.55111038,Greenup County, KY,21089
46.39510068,Lake County, MN,27075
46.34896558,Elbert County, CO,8039
46.33204633,Magoffin County, KY,21153
46.32846884,Menominee County, WI,55078
46.2962963,Marion County, GA,13197
46.28677227,Llano County, TX,48299
46.01697515,Perry County, IN,18123
45.91895305,Cedar County, NE,31027
45.85709782,Morgan County, IN,18109
45.82351401,Kingfisher County, OK,40073
45.63605248,Platte County, WY,56031
45.61238303,Jefferson County, OH,39081
45.57885141,Stanton County, KS,20187
45.37205082,Trimble County, KY,21223
45.32728969,Putnam County, IN,18133
45.21000045,Shelby County, IL,17173
45.14672686,Highland County, VA,51091
44.93372276,Pierce County, ND,38069
44.92497529,Jasper County, IN,18073
44.78547756,Monroe County, IL,17133
44.71372041,Shelby County, IN,18145
44.41483455,Kittson County, MN,27069
44.16961131,Grant County, OK,40053
44.00375499,Putnam County, OH,39137
43.91743522,Culberson County, TX,48109
43.9056982,Ogle County, IL,17141
43.89173372,Kewaunee County, WI,55061
43.65795448,Steuben County, IN,18151
43.62367311,Benson County, ND,38005
43.45936549,Lewis County, KY,21135
43.36513443,Burke County, ND,38013
43.32755633,Bath County, VA,51017
43.14994606,Le Sueur County, MN,27079
43.07327841,Hart County, KY,21099
42.97173415,Spencer County, IN,18147
42.93688278,Grand Isle County, VT,50013
42.86326618,Miner County, SD,46097
42.81869342,Henry County, IN,18065
42.42081448,Woodruff County, AR,5147
42.12299916,McLean County, KY,21149
42.04961855,Whitley County, IN,18183
41.98740378,Hutchinson County, SD,46067
41.97173903,Wabasha County, MN,27157
41.91114837,Faulk County, SD,46049
41.69396629,Evangeline Parish, LA,22039
41.60835193,Wasatch County, UT,49051
41.59733777,Eddy County, ND,38027
41.47656574,Lake County, SD,46079
41.31377815,Floyd County, KY,21071
41.28575641,Dickinson County, IA,19059
41.14606854,Putnam County, NY,36079
40.91987888,Marion County, KS,20115
40.74979625,Morrill County, NE,31123
40.74979625,Tensas Parish, LA,22107
40.56301464,Wood County, WI,55141
40.46125835,Union County, SD,46127
40.22526146,Washington County, ID,16087
40.15142824,Crawford County, IA,19047
40.09444469,Wyandot County, OH,39175
39.9920016,Carlisle County, KY,21039
39.63535474,Kiowa County, KS,20097
39.59350666,Pleasants County, WV,54073
39.56217856,Renville County, MN,27129
39.387524,Allen County, KY,21003
39.34613871,Seneca County, OH,39147
39.28244075,Elliott County, KY,21063
39.23722828,Posey County, IN,18129
39.19860627,Auglaize County, OH,39011
38.85758694,Kemper County, MS,28069
38.83997929,Madison County, IA,19121
38.83872221,Carroll County, IA,19027
38.46153846,Cook County, MN,27031
38.34355828,Renville County, ND,38075
38.31711242,Dickinson County, MI,26043
38.19344982,Clay County, TX,48077
38.13882532,Buchanan County, IA,19019
38.13155386,Jim Hogg County, TX,48247
38.13155386,Lincoln County, NV,32017
38.10491553,Letcher County, KY,21133
38.09040122,Otoe County, NE,31131
37.86683496,Pike County, KY,21195
37.449677,Monroe County, KY,21171
37.3517602,Mitchell County, IA,19131
36.856848,Clay County, IL,17025
36.82962991,Columbiana County, OH,39029
36.77822729,Webster County, GA,13307
36.43564356,Hunterdon County, NJ,34019
36.40334911,Wayne County, UT,49055
36.38348189999999,Clay County, IA,19041
36.24501631,Conejos County, CO,8021
36.18099008,Geauga County, OH,39055
36.09239654,Butler County, NE,31023
35.94320973,Rockcastle County, KY,21203
35.8037952,Dewey County, SD,46041
35.7867112,Lafayette County, WI,55065
35.67252621,Tolland County, CT,9013
35.53028957,Washington County, KS,20201
35.49875754,Lyon County, KY,21143
35.2858151,Ziebach County, SD,46137
34.99195185,Grand County, CO,8049
34.85686898,Franklin County, IN,18047
34.72394464,Boone County, IN,18011
34.61405331,Washington County, NE,31177
34.53436169,Hancock County, KY,21091
34.47681434,Putnam County, IL,17155
34.46374414,Fleming County, KY,21069
34.38789546,Stevens County, KS,20189
33.9640951,Taylor County, WI,55119
33.96244724,Jones County, IA,19105
33.95585739,Edwards County, KS,20047
33.7723742,McHenry County, ND,38049
33.70487339,Hamilton County, IN,18057
33.62474781,Humphreys County, MS,28053
33.44641407,Saunders County, NE,31155
33.25573661,Montgomery County, GA,13209
33.22889965,Uinta County, WY,56041
32.77613897,Appomattox County, VA,51011
32.75926619,Vilas County, WI,55125
32.43462396,Upshur County, WV,54097
32.41491086,Franklin County, NE,31061
31.87759005,Wayne County, NE,31179
31.83023873,Marshall County, MN,27089
31.62180323,Salem city, VA,51775
31.58943455,Ottawa County, OH,39123
31.49275667,Howard County, IA,19089
31.19151591,Schleicher County, TX,48413
30.96614368,Humboldt County, IA,19091
30.56598006,Huron County, OH,39077
30.55810206,Perry County, OH,39127
30.33244358,Brookings County, SD,46011
30.22365505,Calhoun County, IA,19025
29.73535534,Webster County, KY,21233
29.65599051,Upton County, TX,48461
29.65599051,Cameron Parish, LA,22023
29.62962963,Shackelford County, TX,48417
29.36857562,Jones County, NC,37103
29.35133549,Wallowa County, OR,41063
28.71088142,Holt County, NE,31089
28.62049227,Bond County, IL,17005
28.57959417,Winneshiek County, IA,19191
28.50085503,Switzerland County, IN,18155
28.46164793,Lac qui Parle County, MN,27073
28.26136107,Randolph County, AR,5121
28.22148219,Richland County, WI,55103
27.97202797,Pierce County, NE,31139
27.77006387,Reagan County, TX,48383
27.60905577,Estill County, KY,21065
27.59381898,Wolfe County, KY,21237
27.42543709,Monroe County, OH,39111
27.11496746,Webster County, NE,31181
27.06359946,Mercer County, MO,29129
26.98327037,Smith County, KS,20183
26.12330199,Adams County, ID,16003
25.89834898,Henry County, KY,21103
25.332242100000002,Lafayette County, MS,28071
25.16718199,Wells County, IN,18179
24.76780186,Pike County, IL,17149
24.38749859,Union County, OH,39159
24.25712553,Traill County, ND,38097
24.2248062,Mason County, TX,48319
23.72479241,Corson County, SD,46031
23.69668246,Fountain County, IN,18045
23.68545713,Brown County, MN,27015
23.5349494,Custer County, ID,16037
23.41280681,Randolph County, IN,18135
23.39181287,Mineral County, MT,30061
23.39181287,Oneida County, ID,16071
23.11203559,Adams County, IN,18001
22.99167701,Leelanau County, MI,26089
22.95684114,Phillips County, CO,8095
22.42152466,Morgan County, KY,21175
22.34304014,Jackson County, KY,21109
22.23210316,Cuming County, NE,31039
21.94426158,Ouray County, CO,8091
21.88423241,Greene County, IA,19073
21.61850544,Union County, MS,28145
21.57497303,Pipestone County, MN,27117
21.486893,Owsley County, KY,21189
21.43737607,Oconto County, WI,55083
21.06149958,Greene County, MS,28041
20.95118374,Hamilton County, NY,36041
20.37905034,Mills County, TX,48333
20.275750199999997,East Feliciana Parish, LA,22037
20.0340579,Metcalfe County, KY,21169
19.71220185,Clinton County, KY,21053
19.65988401,Morgan County, UT,49029
19.05487805,Dickey County, ND,38021
18.86703457,Owen County, IN,18119
18.77816725,Knott County, KY,21119
18.75820672,Owen County, KY,21187
18.35157021,Holmes County, OH,39075
18.28320687,Alleghany County, NC,37005
18.15046737,Leslie County, KY,21131
18.07337791,Brown County, OH,39015
16.486687,Perry County, MS,28111
16.30523398,Stanton County, NE,31167
16.25487646,Cotton County, OK,40033
16.23113131,Taylor County, IA,19173
15.90330789,Menifee County, KY,21165
15.86420243,Menard County, IL,17129
15.62011871,Wayne County, IA,19185
14.97342218,Buffalo County, WI,55011
14.84780995,Bland County, VA,51021
14.76559616,Breathitt County, KY,21025
13.94700139,Lexington city, VA,51678
13.88696014,Presidio County, TX,48377
13.73060552,Grant County, OR,41023
13.71553971,Rolette County, ND,38079
13.31292019,Brown County, IN,18013
13.048016699999998,Mitchell County, NC,37121
12.36170344,Wabash County, IN,18169
12.29105211,Decatur County, IA,19053
12.19735317,Crawford County, WI,55023
11.67542323,Knox County, NE,31107
11.16944041,Richmond County, VA,51159
10.74691026,Hickory County, MO,29085
10.74229241,Hancock County, IL,17067
9.242713661,Jefferson County, IN,18077
8.360504975,Shelby County, IA,19165
8.360504975,Bath County, KY,21011
7.413310599,Boone County, IL,17007
7.072135785,Newton County, TX,48351
6.242976651,Baker County, OR,41001
6.071645416,Jasper County, MS,28061
4.190939189,Fayette County, IN,18041
0.0,Haakon County, SD,46055
0.0,Day County, SD,46037
0.0,Yukon-Koyukuk Census Area, AK,2290
0.0,Bowman County, ND,38011
0.0,Grant County, NE,31075
0.0,Sibley County, MN,27143
0.0,Boyd County, NE,31015
0.0,Graham County, NC,37075
0.0,Sioux County, ND,38085
0.0,Robertson County, KY,21201
0.0,Liberty County, MT,30051
0.0,Quitman County, MS,28119
0.0,Wade Hampton Census Area, AK,2270
0.0,Hyde County, NC,37095
0.0,Douglas County, SD,46043
0.0,Thomas County, NE,31171
0.0,Valley County, NE,31175
0.0,Petroleum County, MT,30069
0.0,Kingsbury County, SD,46077
0.0,Hyde County, SD,46069
0.0,Perry County, AL,1105
