county_name,crime_rate_per_100000,FIPS
"Tyrrell County, NC",121.6841081,37177
"Montgomery County, VA",121.6127725,51121
"Grafton County, NH",121.61242460000001,33009
"Midland County, MI",121.5457763,26111
"Essex County, NY",121.2527733,36031
"Livingston County, MO",121.0409522,29117
"Louisa County, VA",120.7836206,51109
"Wyoming County, NY",120.3919963,36121
"Nodaway County, MO",120.3731568,29147
"Lincoln County, ME",120.2769303,23015
"Wayne County, PA",120.27624740000002,42127
"Whitley County, KY",120.2259129,21235
"Washington County, VA",120.20325279999999,51191
"Ballard County, KY",120.0192031,21007
"Evans County, GA",120.0036924,13109
"Ellis County, OK",119.9040767,40045
"Patrick County, VA",119.77351920000001,51141
"Alfalfa County, OK",119.71951429999999,40003
"Baxter County, AR",119.63766880000001,5005
"Sublette County, WY",119.51000900000001,56035
"Dakota County, NE",119.3488328,31043
"Worth County, IA",119.3475666,19195
"Hood River County, OR",119.0738699,41027
"Grant County, WV",119.05774299999999,54023
"Clay County, WV",118.99610559999999,54015
"Pulaski County, KY",118.9228097,21199
"Clarke County, VA",118.48341229999998,51043
"Callahan County, TX",118.2994455,48059
"Minidoka County, ID",118.2732111,16067
"Niobrara County, WY",118.0637544,56027
"Rockingham County, NH",118.00731440000001,33015
"Seminole County, OK",117.98945959999999,40133
"Hand County, SD",117.959304,46059
"Schley County, GA",117.90135590000001,13249
"Linn County, OR",117.87984679999998,41043
"Camden County, NC",117.79719250000001,37029
"Augusta County, VA",117.70754409999999,51015
"Campbell County, VA",117.67900790000002,51031
"Albany County, WY",117.57789540000002,56001
"Walworth County, WI",117.53849140000001,55127
"Oconee County, GA",117.5260761,13219
"Dakota County, MN",117.5004712,27037
"Wetzel County, WV",117.2549988,54103
"Major County, OK",117.14174150000001,40093
"Shenandoah County, VA",117.1399119,51171
"Bullitt County, KY",117.1051604,21029
"Winston County, MS",117.09601869999999,28159
"Pacific County, WA",117.0845936,53049
"Meeker County, MN",116.78705829999998,27093
"Custer County, CO",116.68611440000001,8027
"Wilkinson County, GA",116.6242578,13319
"Greene County, OH",116.4187152,39057
"Starke County, IN",116.39436129999999,18149
"Freeborn County, MN",116.3241567,27047
"Miami County, IN",116.21472050000001,18103
"Jefferson County, WV",116.20939479999998,54037
"Barren County, KY",116.20610309999999,21009
"Hancock County, OH",116.13635459999999,39063
"Fremont County, ID",116.03620330000001,16043
"Nobles County, MN",115.64972009999998,27105
"Sherman County, OR",115.54015020000001,41055
"Hardin County, KY",115.5364125,21093
"Chickasaw County, MS",115.53347579999999,28017
"Skamania County, WA",115.3095618,53059
"Waseca County, MN",115.1953084,27161
"Craig County, VA",115.16314779999999,51045
"Chenango County, NY",115.1445367,36017
"Montgomery County, IA",115.11895630000001,19137
"Klickitat County, WA",115.0196492,53039
"Bourbon County, KY",115.01150120000001,21017
"Cerro Gordo County, IA",114.74469309999999,19033
"Marshall County, IN",114.6277781,18099
"Parker County, TX",114.4805548,48367
"Harrison County, MO",114.4033863,29081
"Mason County, WV",114.2815011,54053
"Montgomery County, NY",114.23532479999999,36057
"Lincoln County, AR",114.0332122,5079
"Franklin County, IA",113.76564280000001,19069
"Schuyler County, NY",113.75948000000001,36097
"Oxford County, ME",113.4835973,23017
"Santa Cruz County, AZ",113.3253507,4023
"Harris County, GA",113.278021,13145
"Butler County, PA",113.2221959,42019
"Tioga County, PA",113.0395874,42117
"Stevens County, MN",112.99435030000001,27149
"Missaukee County, MI",112.9493057,26113
"Jefferson County, MT",112.9256428,30043
"New Kent County, VA",112.7800277,51127
"Faribault County, MN",112.74751599999999,27043
"Kittitas County, WA",112.53441880000001,53037
"Douglas County, NV",112.48355190000001,32005
"Windsor County, VT",112.36556259999999,50027
"Adams County, WI",112.3046875,55001
"Adams County, PA",112.2643925,42001
"Nelson County, KY",112.2586439,21179
"Macon County, NC",112.2367605,37113
"Pickaway County, OH",111.8925831,39129
"Nemaha County, NE",111.77867820000002,31127
"Daniels County, MT",111.6694584,30019
"Bandera County, TX",111.64506580000001,48019
"Hanover County, VA",111.51682620000001,51085
"Cheyenne County, KS",111.3585746,20023
"Carter County, MO",111.27006840000001,29035
"Cabarrus County, NC",111.09568119999999,37025
"Alexander County, NC",111.0208503,37003
"Gaines County, TX",110.9877913,48165
"Waushara County, WI",110.9786674,55137
"Benton County, OR",110.8660253,41003
"St. Lawrence County, NY",110.75087309999999,36089
"Martin County, KY",110.6981893,21159
"Buffalo County, NE",110.6633537,31019
"Parmer County, TX",110.3863522,48369
"Dawes County, NE",110.03521129999999,31045
"Rice County, KS",109.87913300000001,20159
"Frederick County, VA",109.445517,51069
"Madison County, NC",109.40919040000001,37115
"Scott County, MN",109.3039524,27139
"Sac County, IA",109.224506,19161
"Tripp County, SD",109.1305929,46123
"Sweet Grass County, MT",109.02153179999999,30097
"Waupaca County, WI",109.0178828,55135
"Cheboygan County, MI",108.83930649999999,26031
"Cedar County, IA",108.7370195,19031
"Sherburne County, MN",108.69806340000001,27141
"Wadena County, MN",108.6641553,27159
"Kendall County, TX",108.563258,48259
"Phelps County, NE",108.54227720000002,31137
"Gove County, KS",108.3423619,20063
"Franklin County, VA",108.28082009999999,51067
"Washington County, IN",107.9913607,18175
"Westmoreland County, VA",107.8809902,51193
"Watonwan County, MN",107.74894499999999,27165
"Logan County, OH",107.7372969,39091
"Brewster County, TX",107.68899420000001,48043
"Turner County, SD",107.64262649999999,46125
"Poquoson city, VA",107.4025116,51735
"Whitman County, WA",107.36525659999998,53075
"Clarke County, IA",107.23860590000001,19039
"Barnes County, ND",107.23860590000001,38003
"Gogebic County, MI",106.8107565,26053
"Clinton County, NY",106.6294077,36019
"Jackson County, WI",106.5684945,55053
"Coos County, NH",106.2599619,33007
"Gallatin County, KY",106.2072221,21077
"Cheyenne County, CO",105.8201058,8017
"Grayson County, VA",105.5339358,51077
"Vinton County, OH",105.45344979999999,39163
"Clay County, MO",105.43534380000001,29047
"Brooke County, WV",105.32080719999999,54009
"Hoke County, NC",105.21803519999999,37093
"Alleghany County, VA",105.1915104,51005
"Portage County, WI",105.1435067,55097
"Porter County, IN",105.0691355,18127
"Delta County, CO",104.9765443,8029
"Effingham County, IL",104.93485290000001,17049
"Lynn County, TX",104.8401188,48305
"McHenry County, IL",104.7464453,17111
"Madison County, MO",104.57726650000001,29123
"Wayne County, MO",104.4464339,29223
"Ocean County, NJ",104.21416009999999,34029
"Bristol Bay Borough, AK",104.16666670000001,2060
"Clackamas County, OR",104.0531804,41005
"Saline County, NE",104.05105440000001,31151
"Albemarle County, VA",103.88349509999999,51003
"Gilmer County, WV",103.7822878,54021
"Republic County, KS",103.73443979999999,20157
"Lincoln County, MS",103.4185579,28085
"LaSalle County, IL",103.40247629999999,17099
"Lafayette County, MO",103.20857240000001,29107
"Ashe County, NC",103.12695670000001,37009
"Lincoln County, MN",102.915952,27081
"Chouteau County, MT",102.5816379,30015
"Monroe County, MO",102.5757921,29137
"Hodgeman County, KS",102.5641026,20083
"Bucks County, PA",102.396264,42017
"Tipton County, IN",102.23642170000001,18159
"Wythe County, VA",102.2355507,51197
"Rockwall County, TX",102.0587718,48397
"Monroe County, WI",101.5497373,55081
"Nelson County, VA",101.42673609999999,51125
"Boundary County, ID",101.3544642,16021
"Stevens County, WA",101.31245679999999,53065
"Sioux County, IA",101.3112571,19167
"Wilson County, TX",101.2814303,48493
"Greene County, VA",101.0423314,51079
"Bonner County, ID",100.7395759,16017
"Platte County, MO",100.73947059999999,29165
"Otter Tail County, MN",100.72767059999998,27111
"Fayette County, TX",100.7211635,48149
"Barron County, WI",100.7093441,55005
"Trego County, KS",100.67114090000001,20195
"Carroll County, KY",100.4291062,21041
"Randolph County, IL",100.33444820000001,17157
"Grant County, MN",100.18367009999999,27051
"Chase County, NE",100,31029
"Wyoming County, PA",99.98928686,42131
"Red Willow County, NE",99.94548428,31145
"Gray County, KS",99.85022466,20069
"Castro County, TX",99.626401,48069
"Norton city, VA",99.57679861,51720
"James City County, VA",99.26825118,51095
"Logan County, OK",99.05002026,40083
"Douglas County, WA",98.80671886,53017
"Franklin County, NY",98.6689367,36033
"Stephenson County, IL",98.41677364,17177
"Pickett County, TN",98.23182711,47137
"King and Queen County, VA",98.17671809,51097
"Hendricks County, IN",98.12904945,18063
"Martin County, MN",97.93360102,27091
"Centre County, PA",97.81020958,42027
"Lee County, IL",97.53858512,17103
"Texas County, MO",97.51911375,29215
"Pembina County, ND",97.47945969,38067
"Scott County, VA",97.17314488,51169
"Fulton County, NY",97.09449309,36035
"Armstrong County, PA",96.90633856,42005
"Choctaw County, AL",96.82705199,1023
"Rosebud County, MT",96.47336263,30087
"Perry County, KY",96.39414495,21193
"Grayson County, KY",96.16494211,21085
"Henry County, OH",96.11277232,39069
"Mellette County, SD",96.10764056,46095
"Adair County, KY",96.09224856,21001
"Pendleton County, KY",96.08785175,21191
"Todd County, KY",95.97696553,21219
"Camas County, ID",95.96928983,16025
"Apache County, AZ",95.92126116,4001
"Doddridge County, WV",95.87727709,54017
"Worth County, MO",95.69377990000001,29227
"Warren County, VA",95.60970568,51187
"Prairie County, AR",95.53379508,5117
"Craig County, OK",95.41984733,40035
"Coahoma County, MS",95.30617107,28027
"Oldham County, TX",95.14747859,48359
"Gloucester County, VA",95.0209046,51073
"Montgomery County, MS",94.75978395,28097
"Gallia County, OH",94.70624735,39053
"Cass County, NE",94.64842055,31025
"DuPage County, IL",94.62240083,17043
"Ashtabula County, OH",94.17799641,39007
"Schuyler County, IL",94.0354648,17169
"Allen Parish, LA",93.98128206,22003
"Sheridan County, WY",93.88412017,56033
"Nicollet County, MN",93.84838944,27103
"Sharp County, AR",93.84714646,5135
"Franklin County, TX",93.80863039,48159
"Mercer County, KY",93.68120287,21167
"Clay County, KY",93.61542782,21051
"Atoka County, OK",93.53863865,40005
"Preble County, OH",93.45346497,39135
"Jackson County, SD",93.28358209,46071
"Bergen County, NJ",93.26422631,34003
"Steele County, MN",93.24009324,27147
"Attala County, MS",93.18217114,28007
"Mercer County, ND",93.10986965,38057
"Douglas County, MN",93.03598303,27041
"Crawford County, PA",92.70280168,42039
"Madison County, MS",92.61841214,28089
"Greenbrier County, WV",92.58220177,54025
"King George County, VA",92.27312846,51099
"Hubbard County, MN",91.97405364,27057
"Presque Isle County, MI",91.86954525,26141
"Kearney County, NE",91.63103238,31099
"Cherokee County, GA",91.51244303,13057
"Edmonson County, KY",91.19548997,21061
"Yancey County, NC",91.08505067,37199
"Clay County, AR",90.89728607,5021
"Madison County, MT",90.76763485,30057
"Davis County, UT",90.65676479999999,49011
"Penobscot County, ME",90.63404709999999,23019
"Dodge County, NE",90.37381898,31053
"Northumberland County, VA",90.16393443,51133
"Effingham County, GA",89.98090201,13103
"Mathews County, VA",89.91794987,51115
"Jefferson County, OR",89.85575786,41031
"Marion County, KY",89.7979546,21155
"Rockbridge County, VA",89.65795490000001,51163
"Washington County, WI",89.64961315,55131
"Leon County, TX",89.59503046,48289
"Real County, TX",89.55223881,48385
"Orange County, VA",89.36550492,51137
"Jefferson County, IA",89.23259964,19101
"Cheyenne County, NE",89.18838569,31033
"Laurel County, KY",88.98141464,21125
"Norton County, KS",88.93632159,20137
"Shawano County, WI",88.85046707,55115
"Falls Church city, VA",88.83624519,51610
"Jeff Davis County, TX",88.77052818,48243
"Giles County, VA",88.62629247,51071
"Jackson County, OH",88.46048257,39079
"Livingston County, MI",88.37418606,26093
"Defiance County, OH",88.23834735,39039
"Morgan County, CO",88.01577243,8087
"Botetourt County, VA",87.87346221,51023
"Hamilton County, NE",87.79631255,31081
"Fall River County, SD",87.73212458,46047
"Fairfax city, VA",87.59854837,51600
"Lincoln County, WA",87.37015824,53043
"Dickens County, TX",87.29812309,48125
"Morgan County, OH",87.22490607,39115
"Traverse County, MN",87.08272859,27155
"Carroll County, VA",87.00599003,51035
"King William County, VA",86.97272784,51101
"Hughes County, OK",86.81183535,40063
"Wood County, OH",86.64438668,39173
"Union County, KY",86.49943443,21225
"Champaign County, OH",86.17412242,39021
"Keith County, NE",86.10086101,31101
"Butler County, KY",85.98452279,21031
"Prince George County, VA",85.89912222,51149
"Richland County, ND",85.68455842,38077
"Bledsoe County, TN",85.66311035,47007
"Livingston County, KY",85.47921787,21139
"Forsyth County, GA",85.46352447,13117
"Meigs County, OH",85.12087164,39105
"Houston County, MN",85.11091015,27055
"Madison County, NE",85.0388344,31119
"Athens County, OH",85.03269894,39009
"Livingston County, NY",85.00115911,36051
"Warren County, OH",84.86601664,39165
"Kossuth County, IA",84.8508583,19109
"Allamakee County, IA",84.69193309,19005
"Stark County, IL",84.64533604,17175
"Ripley County, IN",84.45054365,18137
"Loudoun County, VA",84.36308729,51107
"Aroostook County, ME",84.21954179,23003
"Charles City County, VA",84.15147265,51036
"Bear Lake County, ID",84.13259297,16007
"McLean County, ND",84.06010297,38055
"Jones County, GA",84.00714061,13169
"Dickenson County, VA",83.94679065,51051
"Potter County, SD",83.54218881,46107
"Crook County, WY",83.51893096,56011
"Medina County, OH",83.46911357,39103
"Union County, GA",83.46471297,13291
"Crosby County, TX",83.45852112,48107
"Madison County, VA",83.33333333,51113
"Bristol County, RI",83.29947176,44001
"Carson County, TX",83.19467554,48065
"Madison County, OH",83.18506366,39097
"Rankin County, MS",83.12495316,28121
"Douglas County, CO",83.01657390000001,8035
"Tompkins County, NY",82.99796365,36109
"Portage County, OH",82.99666793,39133
"Nance County, NE",82.80430582,31125
"Ottawa County, KS",82.75405495,20143
"Teton County, MT",82.44023083,30099
"Rush County, IN",82.33356857,18139
"Sterling County, TX",82.03445447,48431
"Winona County, MN",81.98001249,27169
"San Juan County, WA",81.88976378,53055
"Fauquier County, VA",81.83671344,51061
"Pepin County, WI",81.52173913,55091
"Madison County, NY",81.51197812,36053
"Cleveland County, AR",81.46165484,5025
"Sanpete County, UT",81.45341219,49039
"Becker County, MN",81.24943577,27005
"Kimball County, NE",81.03727715,31105
"Middlesex County, CT",80.93644677,9007
"Harlan County, KY",80.70458613,21095
"Curry County, OR",80.57657012,41015
"Pike County, AR",80.52250157,5109
"Pike County, MO",80.34709947,29163
"Andrew County, MO",80.25222127,29003
"Rappahannock County, VA",80.23535705,51157
"Blackford County, IN",80.12178511,18009
"Madison County, ID",80.10680908,16065
"Warren County, NJ",80.09014798,34041
"Fulton County, OH",80.02259462,39051
"Chisago County, MN",79.98363126,27025
"Glasscock County, TX",79.93605116,48173
"Lamoille County, VT",79.78617306,50015
"Fairfax County, VA",79.75779097,51059
"Price County, WI",79.69859441,55099
"Yates County, NY",79.50389569,36123
"Crawford County, OH",79.42440665,39033
"Elk County, PA",79.41802471,42047
"Harding County, SD",79.23930269,46063
"Clearwater County, MN",79.20343969,27029
"Gillespie County, TX",78.8736838,48171
"Hancock County, GA",78.83770695,13141
"Clayton County, IA",78.77116975,19043
"Martin County, IN",78.74015748,18101
"Lawrence County, IL",78.51189757,17101
"Ralls County, MO",78.49293564,29173
"Fayette County, GA",78.43861025,13113
"Clermont County, OH",78.41452816,39025
"Bosque County, TX",78.40940913,48035
"Polk County, NC",78.38910391,37149
"San Miguel County, CO",78.14535035,8113
"Newton County, IN",78.08617875,18111
"Franklin County, ID",77.79679477,16041
"Stone County, MS",77.70870337,28131
"Greeley County, KS",77.51937985,20071
"Cottonwood County, MN",77.47933884,27033
"Roseau County, MN",77.31958763,27135
"Van Wert County, OH",77.304192,39161
"Meade County, SD",77.20020587,46093
"Thayer County, NE",77.08614377,31169
"Rooks County, KS",77.07129094,20163
"Dodge County, WI",76.97183736,55027
"Forest County, WI",76.70392286,55041
"Hancock County, ME",76.57945118,23009
"Hancock County, WV",75.93014427,54029
"Rockingham County, VA",75.89302942,51165
"Knox County, ME",75.85335019,23013
"Winnebago County, IA",75.80064431,19189
"Knox County, KY",75.49543882,21121
"Cumberland County, PA",75.45229922,42041
"Delaware County, OH",75.14366496,39041
"Beaverhead County, MT",74.93844342,30001
"Sutton County, TX",74.8876685,48435
"Montmorency County, MI",74.86631016,26119
"Guthrie County, IA",74.85730327,19077
"Buena Vista city, VA",74.85029940000001,51530
"Monroe County, MS",74.75910954,28095
"Clay County, IN",74.61851285,18021
"Benzie County, MI",74.59260959,26019
"Emery County, UT",74.42552796,49015
"Bottineau County, ND",74.22802850000001,38009
"Wahkiakum County, WA",74.22068283,53069
"Custer County, NE",74.12898443,31041
"Harrison County, IN",74.04948548,18061
"Goochland County, VA",73.98501803,51075
"Fulton County, IN",73.35322021,18049
"Scotts Bluff County, NE",73.27399045,31157
"Pope County, MN",73.17965606,27121
"Morrison County, MN",73.01046483,27097
"Tallahatchie County, MS",72.93946025,28135
"Green County, WI",72.79590186,55045
"Wayne County, KY",72.54086469,21231
"Daviess County, MO",72.34145165,29061
"McCreary County, KY",72.26638501,21147
"Wayne County, OH",72.12938099,39169
"Lancaster County, VA",71.76175099,51103
"Door County, WI",71.69486665,55029
"Green County, KY",71.55635063,21087
"Utah County, UT",71.39090871,49049
"Morrow County, OH",71.36128793,39117
"Union County, PA",71.32190697,42119
"O'Brien County, IA",71.20478496,19141
"Nicholas County, KY",71.03281716,21181
"Platte County, NE",70.75834487,31141
"Murray County, MN",70.31524669,27101
"Morris County, NJ",70.28476342,34027
"Lewis County, NY",69.98416148,36049
"Weston County, WY",69.85191394,56045
"Clatsop County, OR",69.80990227,41007
"Hocking County, OH",69.77149834,39073
"Hitchcock County, NE",69.63788301,31087
"Deuel County, SD",69.44444444,46039
"Knox County, OH",69.06758757,39083
"Yellow Medicine County, MN",69.01311249,27173
"Iroquois County, IL",69.00835001,17075
"Yuma County, CO",68.95872328,8125
"Lee County, KY",68.87052342,21129
"Schuyler County, MO",68.83891693,29197
"St. Croix County, WI",68.66053765,55109
"Juniata County, PA",68.6369509,42067
"DeKalb County, IN",68.54657622,18033
"Washington County, OH",68.5043223,39167
"Perkins County, NE",68.46970216,31135
"LaGrange County, IN",68.42825561,18087
"Saratoga County, NY",68.34476135,36091
"Davis County, IA",68.25162098,19051
"Johnson County, KY",68.23318692,21115
"Audubon County, IA",68.10829218,19009
"Nuckolls County, NE",67.98096533,31129
"Washington County, MN",67.72018183,27163
"Trempealeau County, WI",67.60868095,55121
"Adams County, OH",67.60362925,39001
"Ascension Parish, LA",67.31181104,22005
"Moultrie County, IL",67.22237161,17139
"Hamlin County, SD",67.10283509,46057
"Pendleton County, WV",66.92544505,54071
"Adair County, IA",66.91648822,19001
"Jefferson County, ID",66.87969087,16051
"Litchfield County, CT",66.87209775,9005
"Somerset County, NJ",66.85118805,34035
"Tishomingo County, MS",66.5676686,28141
"Woods County, OK",66.36434023,40151
"Houghton County, MI",66.25258799,26061
"Ashland County, OH",65.9842015,39005
"Marquette County, WI",65.89351608,55077
"Osage County, MO",65.75102279,29151
"Grundy County, IL",65.70040615,17063
"Clay County, GA",65.68144499,13061
"Tioga County, NY",65.68079135,36107
"Hot Spring County, AR",65.67164179,5059
"Hancock County, IN",65.66538596,18059
"Fluvanna County, VA",65.44250683,51065
"Holmes County, MS",65.11829824,28051
"Meade County, KY",65.04621705,21163
"Middlesex County, VA",65.04367218,51119
"Grundy County, IA",64.96670456,19075
"Chickasaw County, IA",64.92979466,19037
"Miami County, OH",64.77247460000001,39109
"Carroll County, IN",64.72169670000001,18015
"Matanuska-Susitna Borough, AK",64.08101521,2170
"Harrison County, OH",64.01229036,39067
"Rowan County, KY",63.75653504,21205
"Moore County, TN",63.48198699,47127
"Pike County, OH",63.45401347,39131
"Lee County, MS",63.27630654,28081
"Hickman County, KY",63.22444679,21105
"Wright County, MN",63.04973924,27171
"Carver County, MN",62.78646324,27019
"Tattnall County, GA",62.68118781,13267
"Throckmorton County, TX",62.5,48447
"Casey County, KY",62.23937263,21045
"Windham County, CT",62.07271862,9015
"Amite County, MS",62.02031165,28005
"Newton County, AR",62.00396825,5101
"Antelope County, NE",61.95786865,31003
"Waukesha County, WI",61.95362111,55133
"Pike County, GA",61.81164307,13231
"Dubois County, IN",61.37721017,18037
"Washington County, RI",60.98575151,44009
"Scotland County, MO",60.96321886,29199
"De Witt County, IL",60.90133983,17039
"Burt County, NE",60.84575601,31021
"McDuffie County, GA",60.28286575,13189
"Hudspeth County, TX",60.27727547,48229
"Webster County, MS",60.07810153,28155
"Lincoln County, WY",59.89980396,56023
"Breckinridge County, KY",59.88023952,21027
"Addison County, VT",59.79723302,50001
"Schoharie County, NY",59.66587112,36095
"Treutlen County, GA",59.59475566,13283
"Ringgold County, IA",59.14826498,19159
"Garrard County, KY",59.11912504,21079
"Lewis County, MO",59.10165485,29111
"Washakie County, WY",59.08070424,56043
"Custer County, SD",59.04581956,46033
"Cumberland County, KY",58.918839299999995,21057
"Brunswick County, VA",58.91710364,51025
"Noble County, IN",58.86062645,18113
"Orange County, VT",58.79301401,50017
"Hanson County, SD",58.73715125,46061
"Woodford County, IL",58.56440812,17203
"McCone County, MT",58.51375073,30055
"Jackson County, MN",58.47953216,27063
"Teton County, ID",58.39416058,16081
"Johnson County, NE",58.32037325,31097
"Parke County, IN",58.13277526,18121
"Green Lake County, WI",58.01993776,55047
"Juab County, UT",57.98221879,49023
"Floyd County, VA",57.95981453,51063
"Somervell County, TX",57.75005775,48425
"Sussex County, NJ",57.53739931,34037
"Sagadahoc County, ME",57.12164053,23023
"Hancock County, MS",57.06008866,28045
"Hardin County, OH",56.88821466,39065
"Columbia County, GA",56.861818400000004,13073
"Lawrence County, KY",56.76084763,21127
"Spencer County, KY",56.69898509,21215
"Russell County, KY",56.33168094,21207
"Powell County, KY",56.02689291,21197
"Harney County, OR",55.97537084,41025
"Bedford County, VA",55.85392052,51019
"Sarpy County, NE",55.51257596,31153
"Harrison County, IA",55.43621371,19085
"Copiah County, MS",55.32312161,28029
"Tillamook County, OR",55.29881108,41057
"Lafayette County, AR",55.15719801,5073
"Anderson County, KY",55.01811013,21005
"Jackson County, WV",54.83583522,54035
"DeKalb County, MO",54.51713396,29063
"Grant Parish, LA",54.47117567,22043
"Coshocton County, OH",54.40696409,39031
"Ransom County, ND",54.38723713,38073
"Tippah County, MS",54.33798225,28139
"Dearborn County, IN",54.10387945,18029
"Hancock County, IA",54.08328826,19081
"Chaffee County, CO",54.02485143,8015
"Crittenden County, KY",54.02485143,21055
"Ozaukee County, WI",53.989477799999996,55089
"Waldo County, ME",53.92912173,23027
"Oliver County, ND",53.36179296,38065
"Powhatan County, VA",53.08043455,51145
"Edwards County, TX",53.07855626,48137
"McCook County, SD",53.05978069,46087
"Taylor County, WV",53.02539327,54091
"Marinette County, WI",52.87190579,55075
"Fillmore County, MN",52.79577634,27045
"Lamar County, MS",52.72019183,28073
"Knox County, IN",52.69536808,18083
"Pearl River County, MS",52.65833818,28109
"Grant County, KY",52.5188866,21081
"Clinton County, OH",52.44963643,39027
"Cache County, UT",52.17733451,49005
"Plymouth County, IA",52.0895941,19149
"Cass County, IN",51.99802408,18017
"Paulding County, OH",51.93725979,39125
"Greene County, IN",51.85930875,18055
"Sullivan County, IN",51.83056118,18153
"George County, MS",51.815708799999996,28039
"Deuel County, NE",51.62622612,31049
"Mercer County, OH",51.4907807,39107
"Gilliam County, OR",51.36106831,41021
"Armstrong County, TX",51.30836326,48011
"Leake County, MS",51.30616957,28079
"Lewis County, ID",51.25576627,16061
"Stewart County, GA",51.12474438,13259
"Steele County, ND",51.02040816,38091
"Lake of the Woods County, MN",50.903537799999995,27077
"Gosper County, NE",50.70993915,31073
"Benton County, IA",50.5856259,19011
"Washington County, KY",50.52631579,21229
"Broomfield County, CO",50.44475459,8014
"York County, NE",50.42137866,31185
"Larue County, KY",49.77246871,21123
"Isanti County, MN",49.73301225,27059
"Pittsylvania County, VA",49.65879601,51143
"Vernon County, WI",49.45761482,55123
"Dolores County, CO",49.28536225,8033
"Lincoln County, KY",49.24086992,21137
"Richardson County, NE",49.23076923,31147
"Knox County, MO",49.17629702,29103
"Tuscarawas County, OH",48.55835635,39157
"Dawson County, GA",48.48805431,13085
"Keokuk County, IA",48.40739665,19107
"Muhlenberg County, KY",48.10930434,21177
"Oldham County, KY",48.10467577,21185
"LaMoure County, ND",48.00768123,38045
"Williams County, OH",48,39171
"Carter County, KY",47.79060363,21043
"Warren County, IN",47.53416518,18171
"Bracken County, KY",47.52851711,21023
"Belmont County, OH",47.43355709,39013
"Crawford County, IN",47.07654646,18025
"Carroll County, IL",46.94835681,17015
"Seward County, NE",46.81373983,31159
"Jefferson County, OK",46.64179104,40067
"Amherst County, VA",46.61570017,51009
"Greenup County, KY",46.55111038,21089
"Lake County, MN",46.39510068,27075
"Elbert County, CO",46.34896558,8039
"Magoffin County, KY",46.33204633,21153
"Menominee County, WI",46.32846884,55078
"Marion County, GA",46.2962963,13197
"Llano County, TX",46.28677227,48299
"Perry County, IN",46.01697515,18123
"Cedar County, NE",45.91895305,31027
"Morgan County, IN",45.85709782,18109
"Kingfisher County, OK",45.82351401,40073
"Platte County, WY",45.63605248,56031
"Jefferson County, OH",45.61238303,39081
"Stanton County, KS",45.57885141,20187
"Trimble County, KY",45.37205082,21223
"Putnam County, IN",45.32728969,18133
"Shelby County, IL",45.21000045,17173
"Highland County, VA",45.14672686,51091
"Pierce County, ND",44.93372276,38069
"Jasper County, IN",44.92497529,18073
"Monroe County, IL",44.78547756,17133
"Shelby County, IN",44.71372041,18145
"Kittson County, MN",44.41483455,27069
"Grant County, OK",44.16961131,40053
"Putnam County, OH",44.00375499,39137
"Culberson County, TX",43.91743522,48109
"Ogle County, IL",43.9056982,17141
"Kewaunee County, WI",43.89173372,55061
"Steuben County, IN",43.65795448,18151
"Benson County, ND",43.62367311,38005
"Lewis County, KY",43.45936549,21135
"Burke County, ND",43.36513443,38013
"Bath County, VA",43.32755633,51017
"Le Sueur County, MN",43.14994606,27079
"Hart County, KY",43.07327841,21099
"Spencer County, IN",42.97173415,18147
"Grand Isle County, VT",42.93688278,50013
"Miner County, SD",42.86326618,46097
"Henry County, IN",42.81869342,18065
"Woodruff County, AR",42.42081448,5147
"McLean County, KY",42.12299916,21149
"Whitley County, IN",42.04961855,18183
"Hutchinson County, SD",41.98740378,46067
"Wabasha County, MN",41.97173903,27157
"Faulk County, SD",41.91114837,46049
"Evangeline Parish, LA",41.69396629,22039
"Wasatch County, UT",41.60835193,49051
"Eddy County, ND",41.59733777,38027
"Lake County, SD",41.47656574,46079
"Floyd County, KY",41.31377815,21071
"Dickinson County, IA",41.28575641,19059
"Putnam County, NY",41.14606854,36079
"Marion County, KS",40.91987888,20115
"Morrill County, NE",40.74979625,31123
"Tensas Parish, LA",40.74979625,22107
"Wood County, WI",40.56301464,55141
"Union County, SD",40.46125835,46127
"Washington County, ID",40.22526146,16087
"Crawford County, IA",40.15142824,19047
"Wyandot County, OH",40.09444469,39175
"Carlisle County, KY",39.9920016,21039
"Kiowa County, KS",39.63535474,20097
"Pleasants County, WV",39.59350666,54073
"Renville County, MN",39.56217856,27129
"Allen County, KY",39.387524,21003
"Seneca County, OH",39.34613871,39147
"Elliott County, KY",39.28244075,21063
"Posey County, IN",39.23722828,18129
"Auglaize County, OH",39.19860627,39011
"Kemper County, MS",38.85758694,28069
"Madison County, IA",38.83997929,19121
"Carroll County, IA",38.83872221,19027
"Cook County, MN",38.46153846,27031
"Renville County, ND",38.34355828,38075
"Dickinson County, MI",38.31711242,26043
"Clay County, TX",38.19344982,48077
"Buchanan County, IA",38.13882532,19019
"Jim Hogg County, TX",38.13155386,48247
"Lincoln County, NV",38.13155386,32017
"Letcher County, KY",38.10491553,21133
"Otoe County, NE",38.09040122,31131
"Pike County, KY",37.86683496,21195
"Monroe County, KY",37.449677,21171
"Mitchell County, IA",37.3517602,19131
"Clay County, IL",36.856848,17025
"Columbiana County, OH",36.82962991,39029
"Webster County, GA",36.77822729,13307
